receipt_id,store_id,vendor_id,purchase_order_id,receipt_timestamp,sku_id,quantity_ordered,quantity_received,quantity_damaged_on_arrival,received_by_employee_id
26820,17,2,PO-00026820,2025-04-27 00:00:00,158,48,48,0,10017
26821,17,4,PO-00026821,2025-04-27 00:00:00,112,48,48,0,10017
26822,17,1,PO-00026822,2025-04-27 00:00:00,13,12,12,0,10017
26823,17,12,PO-00026823,2025-04-27 00:00:00,84,24,24,0,10017
26824,17,5,PO-00026824,2024-11-15 00:00:00,197,12,12,0,10017
26825,17,3,PO-00026825,2024-11-15 00:00:00,63,24,18,0,10017
26826,17,2,PO-00026826,2024-11-15 00:00:00,110,12,12,0,10017
26827,17,11,PO-00026827,2024-11-15 00:00:00,107,12,12,0,10017
26828,17,3,PO-00026828,2024-11-15 00:00:00,123,12,12,0,10017
26829,17,11,PO-00026829,2024-11-15 00:00:00,71,12,12,0,10017
26830,17,2,PO-00026830,2024-11-15 00:00:00,182,24,24,0,10017
26831,17,9,PO-00026831,2024-11-15 00:00:00,33,48,48,0,10017
26832,17,10,PO-00026832,2024-11-15 00:00:00,118,12,12,0,10017
26833,17,12,PO-00026833,2024-11-15 00:00:00,84,12,12,0,10017
26834,17,2,PO-00026834,2024-11-15 00:00:00,14,24,24,0,10017
26835,17,11,PO-00026835,2024-11-15 00:00:00,179,24,24,0,10017
26836,17,10,PO-00026836,2024-11-15 00:00:00,130,12,12,0,10017
26837,17,10,PO-00026837,2024-11-15 00:00:00,46,12,12,0,10017
26838,17,6,PO-00026838,2024-11-15 00:00:00,174,24,24,0,10017
26839,17,9,PO-00026839,2024-11-15 00:00:00,9,24,24,0,10017
26840,17,6,PO-00026840,2024-11-15 00:00:00,30,12,12,0,10017
26841,17,5,PO-00026841,2024-11-15 00:00:00,29,12,12,0,10017
26842,17,10,PO-00026842,2024-11-15 00:00:00,190,48,48,0,10017
26843,17,8,PO-00026843,2024-11-15 00:00:00,20,24,24,0,10017
26844,17,2,PO-00026844,2024-11-15 00:00:00,122,24,24,0,10017
26845,17,3,PO-00026845,2024-11-15 00:00:00,51,24,24,1,10017
26846,17,10,PO-00026846,2024-11-15 00:00:00,154,12,12,0,10017
26847,17,1,PO-00026847,2024-11-15 00:00:00,73,12,12,0,10017
26848,17,9,PO-00026848,2024-11-15 00:00:00,93,12,12,0,10017
26849,17,3,PO-00026849,2024-11-15 00:00:00,171,12,12,0,10017
26850,17,1,PO-00026850,2024-11-15 00:00:00,109,24,24,2,10017
26851,17,6,PO-00026851,2024-11-15 00:00:00,42,24,24,0,10017
26852,17,8,PO-00026852,2024-11-15 00:00:00,56,24,21,0,10017
26853,17,5,PO-00026853,2024-11-15 00:00:00,161,24,24,2,10017
26854,17,5,PO-00026854,2024-11-15 00:00:00,137,12,12,0,10017
26855,17,2,PO-00026855,2025-02-09 00:00:00,182,24,24,0,10017
26856,17,3,PO-00026856,2025-02-09 00:00:00,39,12,12,0,10017
26857,17,1,PO-00026857,2025-02-09 00:00:00,73,12,12,0,10017
26858,17,12,PO-00026858,2025-02-09 00:00:00,60,48,48,0,10017
26859,17,9,PO-00026859,2025-02-09 00:00:00,33,24,24,0,10017
26860,17,8,PO-00026860,2025-02-09 00:00:00,56,12,12,0,10017
26861,17,6,PO-00026861,2025-02-09 00:00:00,90,12,12,0,10017
26862,17,9,PO-00026862,2025-02-09 00:00:00,105,24,24,0,10017
26863,17,3,PO-00026863,2025-02-09 00:00:00,135,12,12,0,10017
26864,17,10,PO-00026864,2025-02-09 00:00:00,58,24,24,2,10017
26865,17,2,PO-00026865,2025-02-09 00:00:00,86,12,12,0,10017
26866,17,3,PO-00026866,2025-02-09 00:00:00,183,12,12,0,10017
26867,17,2,PO-00026867,2025-02-09 00:00:00,26,24,24,1,10017
26868,17,4,PO-00026868,2025-02-09 00:00:00,184,24,24,0,10017
26869,17,12,PO-00026869,2025-02-09 00:00:00,96,48,48,0,10017
26870,17,10,PO-00026870,2025-02-09 00:00:00,154,12,12,0,10017
26871,17,9,PO-00026871,2025-02-09 00:00:00,177,12,12,0,10017
26872,17,12,PO-00026872,2025-02-09 00:00:00,12,48,48,0,10017
26873,17,3,PO-00026873,2025-02-09 00:00:00,171,12,12,0,10017
26874,17,11,PO-00026874,2025-02-09 00:00:00,83,24,24,0,10017
26875,17,5,PO-00026875,2025-02-09 00:00:00,5,24,24,0,10017
26876,17,5,PO-00026876,2025-02-09 00:00:00,89,48,48,0,10017
26877,17,6,PO-00026877,2025-02-09 00:00:00,186,24,24,0,10017
26878,17,11,PO-00026878,2025-02-09 00:00:00,167,12,12,0,10017
26879,17,3,PO-00026879,2025-02-09 00:00:00,3,24,24,0,10017
26880,17,5,PO-00026880,2025-02-09 00:00:00,173,48,48,0,10017
26881,17,7,PO-00026881,2025-02-09 00:00:00,43,12,12,0,10017
26882,17,11,PO-00026882,2025-02-09 00:00:00,143,12,12,0,10017
26883,17,10,PO-00026883,2025-02-09 00:00:00,94,24,24,0,10017
26884,17,4,PO-00026884,2025-02-09 00:00:00,172,12,12,0,10017
26885,17,2,PO-00026885,2025-02-09 00:00:00,122,24,24,0,10017
26886,17,10,PO-00026886,2025-02-09 00:00:00,190,12,12,0,10017
26887,17,1,PO-00026887,2025-02-09 00:00:00,13,24,24,0,10017
26888,17,4,PO-00026888,2025-03-29 00:00:00,136,24,24,0,10017
26889,17,7,PO-00026889,2025-03-29 00:00:00,127,12,12,0,10017
26890,17,11,PO-00026890,2025-03-29 00:00:00,35,12,12,0,10017
26891,17,10,PO-00026891,2025-03-29 00:00:00,10,12,12,0,10017
26892,17,10,PO-00026892,2025-03-29 00:00:00,130,12,12,0,10017
26893,17,1,PO-00026893,2025-03-29 00:00:00,1,24,24,0,10017
26894,17,3,PO-00026894,2025-03-29 00:00:00,63,12,12,0,10017
26895,17,10,PO-00026895,2025-03-29 00:00:00,70,24,24,0,10017
26896,17,11,PO-00026896,2025-03-29 00:00:00,143,24,24,0,10017
26897,17,4,PO-00026897,2025-03-29 00:00:00,124,24,24,1,10017
26898,17,4,PO-00026898,2025-03-29 00:00:00,100,12,12,0,10017
26899,17,8,PO-00026899,2025-03-29 00:00:00,80,24,24,0,10017
26900,17,3,PO-00026900,2025-03-29 00:00:00,195,12,12,0,10017
26901,17,12,PO-00026901,2025-03-29 00:00:00,60,12,12,0,10017
26902,17,2,PO-00026902,2025-03-29 00:00:00,110,12,12,0,10017
26903,17,10,PO-00026903,2025-03-29 00:00:00,82,12,12,0,10017
26904,17,11,PO-00026904,2025-03-29 00:00:00,95,24,24,0,10017
26905,17,3,PO-00026905,2025-03-29 00:00:00,123,24,24,0,10017
26906,17,7,PO-00026906,2025-03-29 00:00:00,91,24,24,0,10017
26907,17,9,PO-00026907,2025-03-29 00:00:00,81,12,12,0,10017
26908,17,4,PO-00026908,2025-03-29 00:00:00,88,24,24,0,10017
26909,17,12,PO-00026909,2025-03-29 00:00:00,120,12,12,0,10017
26910,17,8,PO-00026910,2024-12-30 00:00:00,8,12,12,0,10017
26911,17,2,PO-00026911,2024-12-30 00:00:00,86,24,24,1,10017
26912,17,6,PO-00026912,2024-12-30 00:00:00,174,12,12,0,10017
26913,17,3,PO-00026913,2024-12-30 00:00:00,51,24,24,0,10017
26914,17,7,PO-00026914,2024-12-30 00:00:00,43,48,48,0,10017
26915,17,9,PO-00026915,2024-12-30 00:00:00,117,12,12,0,10017
26916,17,5,PO-00026916,2024-12-30 00:00:00,173,24,24,0,10017
26917,17,3,PO-00026917,2024-12-30 00:00:00,147,24,24,0,10017
26918,17,7,PO-00026918,2024-12-30 00:00:00,199,24,24,0,10017
26919,17,9,PO-00026919,2024-12-30 00:00:00,81,24,24,0,10017
26920,17,4,PO-00026920,2024-12-30 00:00:00,112,48,48,0,10017
26921,17,4,PO-00026921,2024-12-30 00:00:00,4,24,24,0,10017
26922,17,2,PO-00026922,2024-12-30 00:00:00,194,24,23,0,10017
26923,17,6,PO-00026923,2024-12-30 00:00:00,6,24,24,0,10017
26924,17,9,PO-00026924,2024-12-30 00:00:00,57,24,24,0,10017
26925,17,11,PO-00026925,2024-12-30 00:00:00,23,12,12,1,10017
26926,17,7,PO-00026926,2024-12-30 00:00:00,127,12,12,0,10017
26927,17,6,PO-00026927,2024-12-30 00:00:00,78,12,12,0,10017
26928,17,5,PO-00026928,2024-12-30 00:00:00,65,48,48,2,10017
26929,17,11,PO-00026929,2024-12-30 00:00:00,119,24,24,0,10017
26930,17,10,PO-00026930,2024-12-30 00:00:00,82,12,12,0,10017
26931,17,7,PO-00026931,2024-12-30 00:00:00,115,12,12,0,10017
26932,17,5,PO-00026932,2024-12-30 00:00:00,17,12,12,1,10017
26933,17,1,PO-00026933,2024-12-30 00:00:00,25,24,24,0,10017
26934,17,5,PO-00026934,2024-12-30 00:00:00,137,48,48,0,10017
26935,17,1,PO-00026935,2024-12-30 00:00:00,181,12,12,0,10017
26936,17,4,PO-00026936,2024-12-30 00:00:00,124,48,48,0,10017
26937,17,2,PO-00026937,2024-12-30 00:00:00,170,24,24,0,10017
26938,17,2,PO-00026938,2024-12-30 00:00:00,110,24,24,0,10017
26939,17,9,PO-00026939,2024-12-30 00:00:00,93,12,12,2,10017
26940,17,10,PO-00026940,2024-12-30 00:00:00,154,12,12,0,10017
26941,17,3,PO-00026941,2025-03-06 00:00:00,123,12,12,0,10017
26942,17,7,PO-00026942,2025-03-06 00:00:00,79,12,12,0,10017
26943,17,12,PO-00026943,2025-03-06 00:00:00,132,24,24,0,10017
26944,17,2,PO-00026944,2025-03-06 00:00:00,182,24,19,2,10017
26945,17,1,PO-00026945,2025-03-06 00:00:00,49,12,12,0,10017
26946,17,8,PO-00026946,2025-03-06 00:00:00,140,48,48,0,10017
26947,17,12,PO-00026947,2025-03-06 00:00:00,192,24,24,0,10017
26948,17,7,PO-00026948,2025-03-06 00:00:00,163,24,24,0,10017
26949,17,11,PO-00026949,2025-03-06 00:00:00,71,24,24,0,10017
26950,17,12,PO-00026950,2025-03-06 00:00:00,180,48,48,0,10017
26951,17,1,PO-00026951,2025-03-06 00:00:00,193,48,48,0,10017
26952,17,7,PO-00026952,2025-03-06 00:00:00,31,48,48,0,10017
26953,17,11,PO-00026953,2025-03-06 00:00:00,167,24,24,0,10017
26954,17,8,PO-00026954,2025-03-06 00:00:00,32,24,24,0,10017
26955,17,12,PO-00026955,2025-03-06 00:00:00,144,24,24,0,10017
26956,17,10,PO-00026956,2025-03-06 00:00:00,10,12,12,0,10017
26957,17,9,PO-00026957,2025-03-06 00:00:00,129,12,12,0,10017
26958,17,3,PO-00026958,2025-03-06 00:00:00,183,24,24,0,10017
26959,17,1,PO-00026959,2025-03-06 00:00:00,181,12,8,0,10017
26960,17,10,PO-00026960,2025-03-27 00:00:00,94,24,24,0,10017
26961,17,9,PO-00026961,2025-03-27 00:00:00,81,12,12,2,10017
26962,17,9,PO-00026962,2025-03-27 00:00:00,165,12,12,0,10017
26963,17,5,PO-00026963,2025-03-27 00:00:00,101,12,12,0,10017
26964,17,8,PO-00026964,2025-03-27 00:00:00,152,24,24,0,10017
26965,17,3,PO-00026965,2025-03-27 00:00:00,99,12,12,0,10017
26966,17,3,PO-00026966,2025-03-27 00:00:00,75,48,48,0,10017
26967,17,10,PO-00026967,2025-03-27 00:00:00,34,24,24,0,10017
26968,17,5,PO-00026968,2025-03-27 00:00:00,77,24,24,0,10017
26969,17,11,PO-00026969,2025-03-27 00:00:00,119,24,24,0,10017
26970,17,3,PO-00026970,2025-03-27 00:00:00,27,24,24,0,10017
26971,17,10,PO-00026971,2025-03-27 00:00:00,178,24,24,0,10017
26972,17,11,PO-00026972,2025-03-27 00:00:00,191,12,12,0,10017
26973,17,6,PO-00026973,2025-03-27 00:00:00,78,48,48,0,10017
26974,17,11,PO-00026974,2025-03-27 00:00:00,11,24,24,0,10017
26975,17,1,PO-00026975,2025-03-27 00:00:00,157,24,21,0,10017
26976,17,9,PO-00026976,2025-03-27 00:00:00,141,24,24,0,10017
26977,17,3,PO-00026977,2025-03-27 00:00:00,195,24,24,0,10017
26978,17,8,PO-00026978,2025-03-27 00:00:00,8,12,10,0,10017
26979,17,11,PO-00026979,2025-02-20 00:00:00,59,12,12,0,10017
26980,17,12,PO-00026980,2025-02-20 00:00:00,168,12,12,0,10017
26981,17,10,PO-00026981,2025-02-20 00:00:00,130,12,12,0,10017
26982,17,5,PO-00026982,2025-02-20 00:00:00,149,12,12,0,10017
26983,17,7,PO-00026983,2025-02-20 00:00:00,139,24,24,0,10017
26984,17,7,PO-00026984,2025-02-20 00:00:00,67,24,24,2,10017
26985,17,2,PO-00026985,2025-02-20 00:00:00,86,24,24,0,10017
26986,17,2,PO-00026986,2025-02-20 00:00:00,2,12,12,0,10017
26987,17,6,PO-00026987,2025-02-20 00:00:00,54,12,12,0,10017
26988,17,4,PO-00026988,2025-02-20 00:00:00,64,24,24,0,10017
26989,17,6,PO-00026989,2025-02-20 00:00:00,66,12,12,0,10017
26990,17,5,PO-00026990,2025-02-20 00:00:00,5,24,24,0,10017
26991,17,9,PO-00026991,2025-02-20 00:00:00,33,12,10,0,10017
26992,17,7,PO-00026992,2025-02-20 00:00:00,175,12,12,0,10017
26993,17,10,PO-00026993,2025-02-20 00:00:00,82,24,24,0,10017
26994,17,10,PO-00026994,2025-02-20 00:00:00,142,12,12,0,10017
26995,17,6,PO-00026995,2025-02-20 00:00:00,102,12,12,0,10017
26996,17,7,PO-00026996,2025-02-20 00:00:00,31,48,48,0,10017
26997,17,9,PO-00026997,2025-02-20 00:00:00,93,24,24,0,10017
26998,17,11,PO-00026998,2025-02-20 00:00:00,143,12,12,0,10017
26999,17,7,PO-00026999,2025-02-20 00:00:00,91,24,24,2,10017
27000,17,4,PO-00027000,2025-02-20 00:00:00,88,12,12,0,10017
27001,17,9,PO-00027001,2025-02-20 00:00:00,129,24,24,0,10017
27002,17,11,PO-00027002,2024-11-15 00:00:00,23,12,12,0,10017
27003,17,11,PO-00027003,2024-11-15 00:00:00,95,24,24,0,10017
27004,17,6,PO-00027004,2024-11-15 00:00:00,78,24,24,0,10017
27005,17,12,PO-00027005,2024-11-15 00:00:00,168,24,24,0,10017
27006,17,6,PO-00027006,2024-11-15 00:00:00,138,12,12,0,10017
27007,17,1,PO-00027007,2024-11-15 00:00:00,145,48,48,0,10017
27008,17,1,PO-00027008,2024-11-15 00:00:00,25,24,24,0,10017
27009,17,9,PO-00027009,2024-11-15 00:00:00,33,24,24,0,10017
27010,17,11,PO-00027010,2024-11-15 00:00:00,191,12,11,0,10017
27011,17,2,PO-00027011,2024-11-15 00:00:00,170,12,12,0,10017
27012,17,10,PO-00027012,2024-11-15 00:00:00,106,24,24,0,10017
27013,17,2,PO-00027013,2024-11-15 00:00:00,14,12,12,0,10017
27014,17,12,PO-00027014,2024-11-15 00:00:00,156,12,12,0,10017
27015,17,2,PO-00027015,2024-11-15 00:00:00,74,24,24,0,10017
27016,17,7,PO-00027016,2024-11-15 00:00:00,7,12,12,0,10017
27017,17,12,PO-00027017,2024-11-15 00:00:00,120,48,48,0,10017
27018,17,2,PO-00027018,2024-11-15 00:00:00,110,24,24,0,10017
27019,17,6,PO-00027019,2024-11-15 00:00:00,18,24,24,0,10017
27020,17,10,PO-00027020,2024-11-15 00:00:00,166,12,12,0,10017
27021,17,12,PO-00027021,2024-11-15 00:00:00,132,24,24,0,10017
27022,17,4,PO-00027022,2024-11-15 00:00:00,40,24,24,0,10017
27023,17,3,PO-00027023,2024-11-15 00:00:00,99,12,12,0,10017
27024,17,1,PO-00027024,2024-11-15 00:00:00,73,12,12,0,10017
27025,17,3,PO-00027025,2024-11-15 00:00:00,15,48,48,0,10017
27026,17,7,PO-00027026,2024-11-15 00:00:00,139,12,12,0,10017
27027,17,6,PO-00027027,2024-11-15 00:00:00,102,24,24,0,10017
27028,17,4,PO-00027028,2024-11-15 00:00:00,28,24,24,0,10017
27029,17,11,PO-00027029,2024-11-15 00:00:00,131,24,24,0,10017
27030,17,1,PO-00027030,2024-11-15 00:00:00,193,12,12,0,10017
27031,17,10,PO-00027031,2024-11-15 00:00:00,10,48,48,0,10017
27032,17,4,PO-00027032,2024-11-15 00:00:00,172,12,12,0,10017
27033,17,7,PO-00027033,2024-11-15 00:00:00,19,48,48,0,10017
27034,17,7,PO-00027034,2024-11-15 00:00:00,163,24,24,0,10017
27035,17,4,PO-00027035,2024-11-15 00:00:00,136,24,24,0,10017
27036,17,7,PO-00027036,2025-01-15 00:00:00,43,12,12,0,10017
27037,17,8,PO-00027037,2025-01-15 00:00:00,8,24,24,0,10017
27038,17,2,PO-00027038,2025-01-15 00:00:00,194,24,24,0,10017
27039,17,8,PO-00027039,2025-01-15 00:00:00,80,12,12,0,10017
27040,17,2,PO-00027040,2025-01-15 00:00:00,134,12,12,0,10017
27041,17,10,PO-00027041,2025-01-15 00:00:00,190,12,12,0,10017
27042,17,3,PO-00027042,2025-01-15 00:00:00,3,24,24,0,10017
27043,17,1,PO-00027043,2025-01-15 00:00:00,169,48,48,0,10017
27044,17,4,PO-00027044,2025-01-15 00:00:00,64,12,8,0,10017
27045,17,2,PO-00027045,2025-01-15 00:00:00,158,12,12,0,10017
27046,17,1,PO-00027046,2025-01-15 00:00:00,97,24,24,0,10017
27047,17,1,PO-00027047,2025-01-15 00:00:00,85,24,24,0,10017
27048,17,9,PO-00027048,2025-01-15 00:00:00,33,48,48,0,10017
27049,17,2,PO-00027049,2025-01-15 00:00:00,122,48,48,0,10017
27050,17,3,PO-00027050,2025-01-15 00:00:00,63,24,24,0,10017
27051,17,2,PO-00027051,2025-01-15 00:00:00,26,24,24,1,10017
27052,17,7,PO-00027052,2025-01-15 00:00:00,103,24,24,0,10017
27053,17,3,PO-00027053,2025-01-15 00:00:00,87,48,48,0,10017
27054,17,7,PO-00027054,2025-01-15 00:00:00,199,12,12,0,10017
27055,17,12,PO-00027055,2025-01-15 00:00:00,168,12,12,0,10017
27056,17,7,PO-00027056,2025-01-15 00:00:00,127,12,12,0,10017
27057,17,3,PO-00027057,2024-12-12 00:00:00,15,12,12,0,10017
27058,17,2,PO-00027058,2024-12-12 00:00:00,134,24,24,0,10017
27059,17,11,PO-00027059,2024-12-12 00:00:00,23,24,24,0,10017
27060,17,2,PO-00027060,2024-12-12 00:00:00,110,12,12,0,10017
27061,17,10,PO-00027061,2024-12-12 00:00:00,82,24,24,0,10017
27062,17,9,PO-00027062,2024-12-12 00:00:00,57,12,12,0,10017
27063,17,11,PO-00027063,2024-12-12 00:00:00,179,24,24,0,10017
27064,17,1,PO-00027064,2024-12-12 00:00:00,61,12,12,0,10017
27065,17,8,PO-00027065,2024-12-12 00:00:00,176,48,48,0,10017
27066,17,11,PO-00027066,2024-12-12 00:00:00,83,24,24,0,10017
27067,17,5,PO-00027067,2024-12-12 00:00:00,5,12,12,0,10017
27068,17,2,PO-00027068,2024-12-12 00:00:00,50,24,24,0,10017
27069,17,9,PO-00027069,2024-12-12 00:00:00,141,12,12,0,10017
27070,17,9,PO-00027070,2024-12-12 00:00:00,9,12,12,0,10017
27071,17,12,PO-00027071,2024-12-12 00:00:00,72,48,48,0,10017
27072,17,4,PO-00027072,2024-12-12 00:00:00,124,24,24,0,10017
27073,17,4,PO-00027073,2024-12-12 00:00:00,148,24,24,0,10017
27074,17,5,PO-00027074,2024-12-12 00:00:00,77,48,48,0,10017
27075,17,9,PO-00027075,2024-12-12 00:00:00,165,12,12,0,10017
27076,17,8,PO-00027076,2024-12-12 00:00:00,116,24,24,0,10017
27077,17,6,PO-00027077,2024-12-12 00:00:00,138,24,24,0,10017
27078,17,2,PO-00027078,2024-12-12 00:00:00,122,24,24,0,10017
27079,17,2,PO-00027079,2024-12-12 00:00:00,170,12,12,0,10017
27080,17,4,PO-00027080,2024-12-12 00:00:00,112,48,48,0,10017
27081,17,12,PO-00027081,2024-12-12 00:00:00,96,24,24,0,10017
27082,17,7,PO-00027082,2024-12-12 00:00:00,127,24,24,0,10017
27083,17,6,PO-00027083,2024-12-12 00:00:00,150,48,48,0,10017
27084,17,7,PO-00027084,2024-12-12 00:00:00,7,12,12,0,10017
27085,17,5,PO-00027085,2024-12-12 00:00:00,41,12,12,0,10017
27086,17,10,PO-00027086,2024-12-12 00:00:00,130,24,24,0,10017
27087,17,9,PO-00027087,2024-12-12 00:00:00,189,12,12,0,10017
27088,17,1,PO-00027088,2024-12-12 00:00:00,73,24,24,2,10017
27089,17,7,PO-00027089,2024-11-28 00:00:00,151,12,12,0,10017
27090,17,3,PO-00027090,2024-11-28 00:00:00,183,24,24,0,10017
27091,17,10,PO-00027091,2024-11-28 00:00:00,178,24,24,0,10017
27092,17,10,PO-00027092,2024-11-28 00:00:00,46,12,12,0,10017
27093,17,2,PO-00027093,2024-11-28 00:00:00,170,24,24,0,10017
27094,17,3,PO-00027094,2024-11-28 00:00:00,159,12,12,0,10017
27095,17,8,PO-00027095,2024-11-28 00:00:00,176,48,48,0,10017
27096,17,5,PO-00027096,2024-11-28 00:00:00,5,12,12,0,10017
27097,17,8,PO-00027097,2024-11-28 00:00:00,200,24,24,0,10017
27098,17,12,PO-00027098,2024-11-28 00:00:00,24,24,24,0,10017
27099,17,7,PO-00027099,2024-11-28 00:00:00,103,24,24,0,10017
27100,17,12,PO-00027100,2024-11-28 00:00:00,180,48,48,0,10017
27101,17,7,PO-00027101,2024-11-28 00:00:00,91,24,24,0,10017
27102,17,5,PO-00027102,2024-11-28 00:00:00,161,48,48,0,10017
27103,17,11,PO-00027103,2024-11-28 00:00:00,179,12,12,0,10017
27104,17,7,PO-00027104,2024-11-28 00:00:00,7,24,24,1,10017
27105,17,6,PO-00027105,2024-11-28 00:00:00,30,24,24,0,10017
27106,17,10,PO-00027106,2024-11-28 00:00:00,58,12,12,0,10017
27107,17,12,PO-00027107,2024-11-28 00:00:00,168,24,24,0,10017
27108,17,8,PO-00027108,2024-11-28 00:00:00,8,48,48,0,10017
27109,17,10,PO-00027109,2024-11-28 00:00:00,130,12,12,0,10017
27110,17,4,PO-00027110,2024-11-28 00:00:00,88,12,12,0,10017
27111,17,5,PO-00027111,2024-11-28 00:00:00,113,24,23,0,10017
27112,17,7,PO-00027112,2024-11-28 00:00:00,55,24,24,0,10017
27113,17,11,PO-00027113,2024-11-28 00:00:00,155,12,12,0,10017
27114,17,6,PO-00027114,2024-11-28 00:00:00,78,12,12,0,10017
27115,17,10,PO-00027115,2024-11-28 00:00:00,166,24,24,0,10017
27116,17,1,PO-00027116,2024-11-28 00:00:00,37,12,12,0,10017
27117,17,1,PO-00027117,2024-11-28 00:00:00,193,24,24,0,10017
27118,17,4,PO-00027118,2025-03-08 00:00:00,136,24,24,0,10017
27119,17,8,PO-00027119,2025-03-08 00:00:00,20,24,24,0,10017
27120,17,7,PO-00027120,2025-03-08 00:00:00,139,24,24,0,10017
27121,17,5,PO-00027121,2025-03-08 00:00:00,101,12,12,0,10017
27122,17,3,PO-00027122,2025-03-08 00:00:00,87,48,48,0,10017
27123,17,12,PO-00027123,2025-03-08 00:00:00,180,24,24,0,10017
27124,17,9,PO-00027124,2025-03-08 00:00:00,153,24,24,0,10017
27125,17,4,PO-00027125,2025-03-08 00:00:00,76,24,23,0,10017
27126,17,12,PO-00027126,2025-03-08 00:00:00,12,48,48,0,10017
27127,17,5,PO-00027127,2025-03-08 00:00:00,113,24,24,2,10017
27128,17,9,PO-00027128,2025-03-08 00:00:00,93,24,24,0,10017
27129,17,2,PO-00027129,2025-03-08 00:00:00,2,48,48,0,10017
27130,17,7,PO-00027130,2025-03-08 00:00:00,67,24,24,0,10017
27131,17,9,PO-00027131,2025-03-08 00:00:00,117,12,12,2,10017
27132,17,10,PO-00027132,2025-03-08 00:00:00,46,12,12,0,10017
27133,17,11,PO-00027133,2025-03-08 00:00:00,35,12,12,0,10017
27134,17,8,PO-00027134,2025-03-08 00:00:00,32,12,12,0,10017
27135,17,7,PO-00027135,2025-03-08 00:00:00,79,12,12,0,10017
27136,17,4,PO-00027136,2025-03-08 00:00:00,64,12,12,0,10017
27137,17,8,PO-00027137,2025-03-08 00:00:00,56,12,12,1,10017
27138,17,3,PO-00027138,2025-03-08 00:00:00,99,48,48,1,10017
27139,17,8,PO-00027139,2025-03-08 00:00:00,92,24,24,0,10017
27140,17,11,PO-00027140,2025-03-08 00:00:00,59,12,12,0,10017
27141,17,12,PO-00027141,2025-03-08 00:00:00,96,48,48,0,10017
27142,17,2,PO-00027142,2025-03-08 00:00:00,134,24,24,0,10017
27143,17,2,PO-00027143,2025-03-08 00:00:00,38,24,24,0,10017
27144,17,7,PO-00027144,2025-03-08 00:00:00,7,12,8,0,10017
27145,17,9,PO-00027145,2025-03-08 00:00:00,105,12,12,0,10017
27146,17,4,PO-00027146,2025-03-08 00:00:00,100,24,24,2,10017
27147,17,10,PO-00027147,2025-03-08 00:00:00,178,48,48,0,10017
27148,17,1,PO-00027148,2025-03-08 00:00:00,169,12,12,0,10017
27149,17,12,PO-00027149,2025-03-08 00:00:00,24,24,24,0,10017
27150,17,10,PO-00027150,2025-03-08 00:00:00,82,12,12,2,10017
27151,17,9,PO-00027151,2025-03-08 00:00:00,21,48,48,0,10017
27152,17,1,PO-00027152,2025-04-01 00:00:00,109,12,12,0,10017
27153,17,10,PO-00027153,2025-04-01 00:00:00,142,24,24,0,10017
27154,17,3,PO-00027154,2025-04-01 00:00:00,27,12,12,0,10017
27155,17,12,PO-00027155,2025-04-01 00:00:00,96,24,24,0,10017
27156,17,2,PO-00027156,2025-04-01 00:00:00,170,12,12,0,10017
27157,17,1,PO-00027157,2025-04-01 00:00:00,97,24,24,0,10017
27158,17,3,PO-00027158,2025-04-01 00:00:00,171,12,12,0,10017
27159,17,6,PO-00027159,2025-04-01 00:00:00,102,24,24,0,10017
27160,17,8,PO-00027160,2025-04-01 00:00:00,44,24,24,0,10017
27161,17,9,PO-00027161,2025-04-01 00:00:00,141,24,24,0,10017
27162,17,2,PO-00027162,2025-04-01 00:00:00,194,12,12,0,10017
27163,17,12,PO-00027163,2025-04-01 00:00:00,120,12,12,0,10017
27164,17,11,PO-00027164,2025-04-01 00:00:00,119,48,48,0,10017
27165,17,4,PO-00027165,2025-04-01 00:00:00,4,24,24,0,10017
27166,17,3,PO-00027166,2025-04-01 00:00:00,75,24,24,0,10017
27167,17,2,PO-00027167,2025-04-01 00:00:00,2,48,48,0,10017
27168,17,4,PO-00027168,2025-04-01 00:00:00,112,12,12,0,10017
27169,17,11,PO-00027169,2025-04-01 00:00:00,23,12,12,0,10017
27170,17,6,PO-00027170,2024-12-04 00:00:00,54,24,22,0,10017
27171,17,7,PO-00027171,2024-12-04 00:00:00,79,12,12,0,10017
27172,17,6,PO-00027172,2024-12-04 00:00:00,114,12,12,0,10017
27173,17,8,PO-00027173,2024-12-04 00:00:00,140,24,24,0,10017
27174,17,12,PO-00027174,2024-12-04 00:00:00,132,24,24,0,10017
27175,17,5,PO-00027175,2024-12-04 00:00:00,65,24,24,0,10017
27176,17,10,PO-00027176,2024-12-04 00:00:00,10,48,48,0,10017
27177,17,4,PO-00027177,2024-12-04 00:00:00,52,48,48,0,10017
27178,17,6,PO-00027178,2024-12-04 00:00:00,42,24,24,0,10017
27179,17,1,PO-00027179,2024-12-04 00:00:00,145,48,48,0,10017
27180,17,7,PO-00027180,2024-12-04 00:00:00,7,48,48,0,10017
27181,17,1,PO-00027181,2024-12-04 00:00:00,1,12,12,0,10017
27182,17,3,PO-00027182,2024-12-04 00:00:00,159,24,24,0,10017
27183,17,12,PO-00027183,2024-12-04 00:00:00,120,12,12,1,10017
27184,17,3,PO-00027184,2024-12-04 00:00:00,87,48,48,0,10017
27185,17,3,PO-00027185,2024-12-04 00:00:00,195,12,12,0,10017
